,Price,Location,Title,Link,Date
86,"$1,650",Maywood,2001 Chevrolet Prizm Base 4dr Sedan,https://chicago.craigslist.org/chc/ctd/d/maywood-2001-chevrolet-prizm-base-4dr/7296422657.html,Mar 24
87,"$9,900",ELMHURST,LEXUS IS250 !!LOW MILES!CLEAN!!,https://chicago.craigslist.org/nwc/ctd/d/elmhurst-lexus-is250-low-milesclean/7296420022.html,Mar 24
88,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 GMC Acadia SLT-1 Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2019-gmc-acadia-slt-sport/7296417551.html,Mar 24
89,"$4,500",Hyde Park,2004 Toyota Solara 312 682-4023,https://chicago.craigslist.org/chc/cto/d/chicago-2004-toyota-solara/7296417958.html,Mar 24
90,"$3,299",HYUNDAI SANTA FE WWW.YOURCHOICEAUTOS.COM,2006 - 2010 HYUNDAI SANTA FE / 2013 FORD EXPLORER 102443,https://chicago.craigslist.org/nch/ctd/d/waukegan-hyundai-santa-fe-2013-ford/7296417742.html,Mar 24
91,"$40,750",Lexus RX Autumn Shimmer,2019 Lexus RX 350L Luxury AWD - SUV,https://chicago.craigslist.org/nwc/ctd/d/crystal-lake-2019-lexus-rx-350l-luxury/7296415214.html,Mar 24
92,"$11,977",FORD TRANSIT CONNECT WWW.YOURCHOICEAUTOS.COM,2015 FORD TRANSIT CONNECT 1OWNER CARGO/COMMERCIAL VAN SHELVES 185907,https://chicago.craigslist.org/sox/ctd/d/2015-ford-transit-connect-1owner-cargo/7296414296.html,Mar 24
93,"$5,900",(312) 286-8177,2009 Nissan Frontier  king cab 4X4 one owner,https://chicago.craigslist.org/chc/cto/d/chicago-2009-nissan-frontier-king-cab/7296413353.html,Mar 24
94,"$4,990",Honda Odyssey Starlight Silver Metallic,2002 Honda Odyssey EX - mini-van,https://chicago.craigslist.org/wcl/ctd/d/addison-2002-honda-odyssey-ex-mini-van/7296408350.html,Mar 24
95,"$24,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Chevy Chevrolet Colorado Crew Cab Work Truck Pickup 4D 6 ft,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2019-chevy-chevrolet/7296405482.html,Mar 24
96,"$6,999",MITSUBISHI LANCER WWW.YOURCHOICEAUTOS.COM,10 MITSUBISHI LANCER/13TOYOTA CAMRY/15SUBARU IMPREZA/17HYUNDAI ELANTRA,https://chicago.craigslist.org/nwc/ctd/d/10-mitsubishi-lancer-13toyota-camry/7296405113.html,Mar 24
97,"$21,000","*2017* *Audi* *Q5* *2.0T* *Premium* *!!Bad* *Credit,* *N","2017 Audi Q5 2.0T Premium !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2017-audi-q5-20t-premium-bad/7296401802.html,Mar 24
98,"$27,500",*2014* *Chevrolet* *Silverado* *1500* *LT* *!!Bad* *Cred,"2014 Chevrolet Silverado 1500 LT !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2014-chevrolet-silverado-1500/7296401720.html,Mar 24
99,"$20,500","*2017* *Dodge* *Durango* *SXT* *!!Bad* *Credit,* *No* *C","2017 Dodge Durango SXT !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2017-dodge-durango-sxt-bad/7296401598.html,Mar 24
100,"$2,999",FORD FOCUS WWW.YOURCHOICEAUTOS.COM,2006 FORD FOCUS / 2010 NISSAN SENTRA /2009 VW JETTA /2011 CHRYSLER 200,https://chicago.craigslist.org/sox/ctd/d/2006-ford-focus-2010-nissan-sentra-2009/7296400629.html,Mar 24
101,"$28,590",TOUCHLESS DELIVERY TO YOUR HOME,2010 Chevy Chevrolet Corvette Coupe 2D coupe Blue - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2010-chevy-chevrolet/7296399044.html,Mar 24
102,"$23,500",Chicago,Volvo semi truck,https://chicago.craigslist.org/chc/cto/d/chicago-volvo-semi-truck/7296398274.html,Mar 24
103,"$5,000",Waukegan,Ford F-150,https://chicago.craigslist.org/nch/cto/d/waukegan-ford-150/7296392026.html,Mar 24
104,"$5,900",Jefferson Park,2000 Toyota Tundra LIMITED TRD -OBO,https://chicago.craigslist.org/chc/cto/d/chicago-2000-toyota-tundra-limited-trd/7296391911.html,Mar 24
105,"$4,500",Chicago,2007 Saturn Vue Hybrid,https://chicago.craigslist.org/chc/ctd/d/chicago-2007-saturn-vue-hybrid/7296390647.html,Mar 24
106,"$4,999",+ I-80 Auto Sales,2006 Honda Element EX AWD 4dr SUV 4A,https://chicago.craigslist.org/chc/ctd/d/markham-2006-honda-element-ex-awd-4dr/7296389933.html,Mar 24
107,"$1,500",Aurora,2001 chevy express 1500,https://chicago.craigslist.org/chc/cto/d/aurora-2001-chevy-express-1500/7296388144.html,Mar 24
108,"$4,000",N/A,2009 Honda Odyssey,https://chicago.craigslist.org/chc/cto/d/river-grove-2009-honda-odyssey/7296387948.html,Mar 24
109,"$3,600",Roselle,2001 Chevrolet Tracker 86K Miles RWD 2.0L 4 Cylinder,https://chicago.craigslist.org/nwc/cto/d/schaumburg-2001-chevrolet-tracker-86k/7296387494.html,Mar 24
110,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 BMW i3 Hatchback 4D hatchback Silver - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2015-bmw-i3-hatchback-4d/7296387045.html,Mar 24
111,"$5,980",MELROSR PARK,2010 VW JETTA SE,https://chicago.craigslist.org/chc/ctd/d/melrose-park-2010-vw-jetta-se/7296386188.html,Mar 24
112,"$12,999",FORD TRANSIT CONNECT WWW.YOURCHOICEAUTOS.COM,18 FORD TRANSIT CONNECT 1OWNER CARGO /COMMERCIAL VAN HUGE SPACE 369638,https://chicago.craigslist.org/nch/ctd/d/18-ford-transit-connect-1owner-cargo/7296381634.html,Mar 24
113,"$4,500",Hammond,Chrysler Sebring Convertible,https://chicago.craigslist.org/chc/cto/d/hammond-chrysler-sebring-convertible/7296379108.html,Mar 24
114,"$16,000",skokie,Dodge Journey Crossroad 2018,https://chicago.craigslist.org/chc/cto/d/skokie-dodge-journey-crossroad-2018/7296378981.html,Mar 24
115,"$12,990",Ford Escape Ruby Red Tinted Clearcoat,2014 Ford Escape Titanium - SUV,https://chicago.craigslist.org/wcl/ctd/d/addison-2014-ford-escape-titanium-suv/7296378945.html,Mar 24
116,"$9,000",GMC Terrain Quicksilver Metallic,2012 GMC Terrain SLE-1 - SUV,https://chicago.craigslist.org/nwc/ctd/d/crystal-lake-2012-gmc-terrain-sle-suv/7296376381.html,Mar 24
117,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 Dodge Challenger R/T Coupe 2D coupe Blue - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2013-dodge-challenger-t-coupe/7296374948.html,Mar 24
118,"$25,997",CALL 630-425-8631 FOR AVAILABILITY,2018 Jeep Cherokee Trailhawk suv Patriot Blue Pearlcoat,https://chicago.craigslist.org/chc/ctd/d/valparaiso-2018-jeep-cherokee-trailhawk/7296374895.html,Mar 24
119,"$6,200",2008 BMW Other XI,2008 BMW Other XI,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2008-bmw-other-xi/7296375739.html,Mar 24
0,"$6,995",2008 BMW 328 I,2008 BMW 328 I,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2008-bmw-328/7296375598.html,Mar 24
1,"$5,995",2002 BMW X5 3.0I,2002 BMW X5 3.0I,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2002-bmw-x5-30i/7296375457.html,Mar 24
2,"$6,500",2012 VOLKSWAGEN EOS KOMFORT,2012 VOLKSWAGEN EOS KOMFORT,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2012-volkswagen-eos-komfort/7296375318.html,Mar 24
3,"$4,795",2009 TOYOTA PRIUS,2009 TOYOTA PRIUS,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2009-toyota-prius/7296375173.html,Mar 24
4,"$4,695",2005 MINI COOPER S,2005 MINI COOPER S,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2005-mini-cooper/7296374974.html,Mar 24
5,"$39,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Mercedes-Benz C-Class C 63 AMG Coupe 2D coupe Black - FINANCE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2014-mercedes-benz-class-63/7296374842.html,Mar 24
6,"$5,200",2014 VOLKSWAGEN JETTA TDI,2014 VOLKSWAGEN JETTA TDI,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2014-volkswagen-jetta-tdi/7296374778.html,Mar 24
7,"$7,200",2010 MINI COOPER,2010 MINI COOPER,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2010-mini-cooper/7296374624.html,Mar 24
8,"$6,299",2008 MERCEDES-BENZ E-CLASS E350 4MATIC,2008 MERCEDES-BENZ E-CLASS E350 4MATIC,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2008-mercedes-benz-class/7296374465.html,Mar 24
9,"$25,595",Trade Ins Welcome!,2014 Ford F-150 4WD SuperCab XLT $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-ford-150-4wd-supercab/7296374470.html,Mar 24
10,"$5,295",2000 BMW 740 IL,2000 BMW 740 IL,https://chicago.craigslist.org/nwc/ctd/d/carol-stream-2000-bmw-740-il/7296374295.html,Mar 24
11,"$18,495",Trade Ins Welcome!,2014 BMW 5-Series 535i xDrive *Navigation! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-bmw-series-535i/7296374298.html,Mar 24
12,"$32,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Ford F150 Super Cab Lariat Pickup 4D 6 1/2 ft pickup White -,https://chicago.craigslist.org/sox/ctd/d/riverdale-2018-ford-f150-super-cab/7296362977.html,Mar 24
13,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2016 Audi A3 2.0T Premium Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2016-audi-a3-20t-premium/7296363070.html,Mar 24
14,"$7,100","Waukegan, IL",2005 Ford F450 Super Cab,https://chicago.craigslist.org/nch/cto/d/waukegan-2005-ford-f450-super-cab/7296363173.html,Mar 24
15,"$6,499",FORD E-150 WWW.YOURCHOICEAUTOS.COM,2006 FORD E-150 XLT 4.6LV8 51K CARGO/COMMERCIIAL VAN GOOD TIRES A60693,https://chicago.craigslist.org/nch/ctd/d/waukegan-2006-ford-150-xlt-46lv8-51k/7296361511.html,Mar 24
16,"$6,995",Aurora,2013 Hyundai Sonata GLS,https://chicago.craigslist.org/wcl/ctd/d/aurora-2013-hyundai-sonata-gls/7296358018.html,Mar 24
17,"$11,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 MAZDA MAZDA3 i Sport Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2013-mazda-mazda3-sport-sedan/7296355702.html,Mar 24
18,"$6,495",Mokena,2010 MAZDA 5 2.3L 4-CYL 83k MILES -3RD ROW SEATS- W/WARRANTY #2230,https://chicago.craigslist.org/sox/ctd/d/mokena-2010-mazda-23l-cyl-83k-miles-3rd/7296356189.html,Mar 24
19,"$9,995",Sugar Grove,2014 Toyota Camry SE 4d Sedan,https://chicago.craigslist.org/wcl/cto/d/sugar-grove-2014-toyota-camry-se-4d/7296355904.html,Mar 24
20,"$4,999",CHEVY IMPALA WWW.YOURCHOICEAUTOS.COM,2008 - 2015 CHEVY IMPALA / 2002 CADILLAC DEVILLE / 2014 CHEVY CRUZE,https://chicago.craigslist.org/nch/ctd/d/waukegan-chevy-impala-2002-cadillac/7296355850.html,Mar 24
21,"$17,577",+ Liberty Chrysler Jeep Dodge  Ram,2015 Jeep Grand Cherokee Limited Financing Options Available!!!,https://chicago.craigslist.org/nch/ctd/d/libertyville-2015-jeep-grand-cherokee/7296355743.html,Mar 24
22,"$6,495",Mokena,2012 CHRYSLER 200 TOURING CONVERTIBLE 4CYL 67kMILES W/WARRANTY #2228,https://chicago.craigslist.org/sox/ctd/d/mokena-2012-chrysler-200-touring/7296355327.html,Mar 24
23,"$5,995",Mokena,2012 DODGE AVENGER SE 2.4L 4-CYL 73k MILES W/WARRANTY #2224,https://chicago.craigslist.org/sox/ctd/d/mokena-2012-dodge-avenger-se-24l-cyl/7296354758.html,Mar 24
24,"$3,995",Aurora,2014 Kia Forte EX,https://chicago.craigslist.org/wcl/ctd/d/aurora-2014-kia-forte-ex/7296351869.html,Mar 24
25,"$6,977",RAM C/V WWW.YOURCHOICEAUTOS.COM,2015 RAM C/V TRADESMAN 1OWNER CARGO/COMMERCIAL VAN HUGE SPACE 584337,https://chicago.craigslist.org/sox/ctd/d/2015-ram-v-tradesman-1owner-cargo/7296351407.html,Mar 24
26,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Subaru Crosstrek 2.0i Limited Sport Utility 4D hatchback Silver -,https://chicago.craigslist.org/nch/ctd/d/chicago-2017-subaru-crosstrek-20i/7296349428.html,Mar 24
27,"$6,800",Downers,2014 Volkswagen Passat 1.8T Wolfsburg Edition,https://chicago.craigslist.org/sox/cto/d/downers-grove-2014-volkswagen-passat/7296346828.html,Mar 24
28,"$22,246",CALL*847-220-6161*for Instant Availability-Updated Location,2018 Honda Accord Sport 1.5T SKU:JA057821 Sedan,https://chicago.craigslist.org/nwc/ctd/d/des-plaines-2018-honda-accord-sport-15t/7296346469.html,Mar 24
29,"$37,500",Crestwood,Peterbilt 579,https://chicago.craigslist.org/sox/cto/d/midlothian-peterbilt-579/7296345644.html,Mar 24
30,"$5,000",skokie,Subaru Legacy 2006,https://chicago.craigslist.org/chc/cto/d/skokie-subaru-legacy-2006/7296345186.html,Mar 24
31,"$25,000",N/A,International 2015 Cummins engine,https://chicago.craigslist.org/wcl/cto/d/woodridge-international-2015-cummins/7296344950.html,Mar 24
32,"$15,950",Low Cost Delivery Available,2013 Mercedes C300 SPORT 4Matic - Only 59k Miles!,https://chicago.craigslist.org/chc/ctd/d/eau-claire-2013-mercedes-c300-sport/7296344496.html,Mar 24
33,"$34,000",Gurnee,!!REDUCED!! 2015 Ford F250 XLT Super Duty **LOW MILES**,https://chicago.craigslist.org/nch/cto/d/gurnee-reduced-2015-ford-f250-xlt-super/7296344239.html,Mar 24
34,"$18,000",skokie,Kia Optima 2018,https://chicago.craigslist.org/chc/cto/d/skokie-kia-optima-2018/7296342969.html,Mar 24
35,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Tesla Model 3 Standard Range Plus Sedan 4D sedan White - FINANCE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2019-tesla-model-standard/7296342864.html,Mar 24
36,"$4,777",HONDA CIVIC  WWW.YOURCHOICEAUTOS.COM,2008 HONDA CIVIC / 2010 CHEVY MALIBU / 2011 MAZDA MAZDA3 S,https://chicago.craigslist.org/sox/ctd/d/2008-honda-civic-2010-chevy-malibu-2011/7296341985.html,Mar 24
37,"$8,900",Darien,2010 Mercedes E350 4matic,https://chicago.craigslist.org/sox/cto/d/woodridge-2010-mercedes-e350-4matic/7296341460.html,Mar 24
38,"$15,000",Suburbs,2006 maserati Quattroporte Sport GT,https://chicago.craigslist.org/sox/cto/d/orland-park-2006-maserati-quattroporte/7296340362.html,Mar 24
39,"$12,950",Low Cost Delivery Available,"V8 Mercedes with AMG Style Rims, Tinted! 2010 E550 4Matic - Only $13k!",https://chicago.craigslist.org/chc/ctd/d/eau-claire-v8-mercedes-with-amg-style/7296338952.html,Mar 24
40,"$35,000",skokie,Truck International 2001,https://chicago.craigslist.org/chc/cto/d/skokie-truck-international-2001/7296338500.html,Mar 24
41,"$21,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 BMW i3 Base w/Range Extender Hatchback 4D hatchback White -,https://chicago.craigslist.org/sox/ctd/d/riverdale-2018-bmw-i3-base-range/7296336668.html,Mar 24
42,"$3,500",CHICAGO,2015 RAM CARGO VAN,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-ram-cargo-van/7296335931.html,Mar 24
43,"$21,000",N/A,2012 Volvo VNL 670 Semi Truck,https://chicago.craigslist.org/nch/cto/d/prospect-heights-2012-volvo-vnl-670/7296335576.html,Mar 24
44,"$4,995",N/A,2007 Toyota RAV4,https://chicago.craigslist.org/sox/ctd/d/robbins-2007-toyota-rav4/7296335578.html,Mar 24
45,"$4,995",N/A,2009 Ford Escape Limited,https://chicago.craigslist.org/sox/ctd/d/robbins-2009-ford-escape-limited/7296335526.html,Mar 24
46,"$8,995",N/A,2012 Honda Accord EX,https://chicago.craigslist.org/sox/ctd/d/robbins-2012-honda-accord-ex/7296335468.html,Mar 24
47,"$6,995",N/A,2010 Volkswagen CC Sport,https://chicago.craigslist.org/sox/ctd/d/robbins-2010-volkswagen-cc-sport/7296335421.html,Mar 24
48,"$4,995",N/A,2005 Toyota Highlander,https://chicago.craigslist.org/sox/ctd/d/robbins-2005-toyota-highlander/7296335384.html,Mar 24
49,"$3,995",N/A,2006 Volvo XC70 2.5T,https://chicago.craigslist.org/sox/ctd/d/robbins-2006-volvo-xc70-25t/7296335317.html,Mar 24
50,"$2,500","Chicago,Illinois",2012 Ford focus se,https://chicago.craigslist.org/sox/cto/d/chicago-2012-ford-focus-se/7296332783.html,Mar 24
51,"$34,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi A5 Prestige Coupe 2D coupe Green - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2018-audi-a5-prestige-coupe-2d/7296329989.html,Mar 24
52,"$3,499",Maywood,2008 Chevrolet Equinox LS 4dr,https://chicago.craigslist.org/chc/ctd/d/maywood-2008-chevrolet-equinox-ls-4dr/7296331351.html,Mar 24
53,"$3,900",CHICAGO,2001 Toyota Camry XLE V6 Low Miles,https://chicago.craigslist.org/chc/cto/d/chicago-2001-toyota-camry-xle-v6-low/7296330540.html,Mar 24
54,"$32,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 BMW 3 Series 340i Sedan 4D sedan Black - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2018-bmw-series-340i-sedan-4d/7296329807.html,Mar 24
55,"$6,689",CALL*847-220-6161*for Instant Availability-Updated Location,2007 Honda Pilot EX-L 4x4 4WD Four Wheel Drive SKU:7H521250,https://chicago.craigslist.org/nwc/ctd/d/des-plaines-2007-honda-pilot-ex-4x4-4wd/7296330152.html,Mar 24
56,"$11,499",Maywood,2006 Land Rover Range Rover Sport Supercharged 4dr SUV 4WD,https://chicago.craigslist.org/chc/ctd/d/maywood-2006-land-rover-range-rover/7296329970.html,Mar 24
57,"$3,600",Maywood,2010 Chrysler Town and Country LX 4dr Mini Van,https://chicago.craigslist.org/chc/ctd/d/maywood-2010-chrysler-town-and-country/7296329193.html,Mar 24
58,"$2,850",Woodlawn,2005 Toyota Prius,https://chicago.craigslist.org/chc/cto/d/chicago-2005-toyota-prius/7296327588.html,Mar 24
59,"$11,990",Maywood,2013 Ford Explorer Limited AWD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/maywood-2013-ford-explorer-limited-awd/7296327313.html,Mar 24
60,"$14,500",Chicago,2014 Honda Odyssey EXL 80k,https://chicago.craigslist.org/chc/cto/d/chicago-2014-honda-odyssey-exl-80k/7296326828.html,Mar 24
61,"$11,495",HIGHLAND,2014 BUICK LACROSSE *Heated Seats *Camera *Bluetooth *90 Day Warranty*,https://chicago.craigslist.org/nwi/ctd/d/highland-2014-buick-lacrosse-heated/7296326820.html,Mar 24
62,"$17,999",DODGE GRAND CARAVAN WWW.YOURCHOICEAUTOS.COM,2010 DODGE GRAND CARAVAN 49K HANDICAP WHEELCHAIR VAN KEYLESS 498319,https://chicago.craigslist.org/nch/ctd/d/waukegan-2010-dodge-grand-caravan-49k/7296326469.html,Mar 24
63,"$8,500",Mount Prospect,2012 Chevy Express 2500,https://chicago.craigslist.org/nwc/cto/d/mount-prospect-2012-chevy-express-2500/7296326386.html,Mar 24
64,"$7,200",Maywood,2007 BMW X5 3.0si AWD 4dr,https://chicago.craigslist.org/chc/ctd/d/maywood-2007-bmw-x5-30si-awd-4dr/7296322898.html,Mar 24
65,"$5,500",Des Plaines,Cars,https://chicago.craigslist.org/nch/cto/d/des-plaines-cars/7296322541.html,Mar 24
66,"$5,500",skokie,Kia Forte EX 2010,https://chicago.craigslist.org/chc/cto/d/skokie-kia-forte-ex-2010/7296321446.html,Mar 24
67,"$8,937",Jonesboro,DODGE GRAND CARAVAN WHEELCHAIR VAN 85K MILES FREE SHIPPING WARRANTY,https://chicago.craigslist.org/chc/ctd/d/jonesboro-dodge-grand-caravan/7296321227.html,Mar 24
68,$988,No Credit - Bad Credit = NO PROBLEM,$988/mo - 2020 Chevrolet Silverado 2500HD 2500 HD 2500-HD LTCrew Cab,https://chicago.craigslist.org/nch/ctd/d/libertyville-988-mo-chevrolet-silverado/7296319262.html,Mar 24
69,"$9,999",Maywood,2005 Land Rover Range Rover HSE 4WD 4dr SUV,https://chicago.craigslist.org/chc/ctd/d/maywood-2005-land-rover-range-rover-hse/7296319211.html,Mar 24
70,"$7,949",MIDWAY DODGE,2014 Dodge Avenger SE FOR ONLY $128/mo!,https://chicago.craigslist.org/wcl/ctd/d/chicago-2014-dodge-avenger-se-for-only/7296318759.html,Mar 24
71,"$7,949",MIDWAY DODGE,2014 Dodge Avenger SE FOR ONLY $128/mo!,https://chicago.craigslist.org/chc/ctd/d/chicago-2014-dodge-avenger-se-for-only/7296318742.html,Mar 24
72,"$2,600",N/A,Honda Accord,https://chicago.craigslist.org/chc/cto/d/chicago-honda-accord/7296318072.html,Mar 24
73,"$17,888",_Ford_ _Fusion_ _Sedan_,2019 Ford Fusion SE,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2019-ford-fusion-se/7296317792.html,Mar 24
74,"$18,888",_Subaru_ _WRX_ _Sedan_,2016 Subaru WRX Premium,https://chicago.craigslist.org/chc/ctd/d/oak-lawn-2016-subaru-wrx-premium/7296317679.html,Mar 24
75,"$7,499",Maywood,2012 Nissan Quest 3.5 S 4dr Mini Van,https://chicago.craigslist.org/chc/ctd/d/maywood-2012-nissan-quest-35-4dr-mini/7296315484.html,Mar 24
76,"$8,000",skokie,Chevy Malibu LTZ 2013,https://chicago.craigslist.org/chc/cto/d/skokie-chevy-malibu-ltz-2013/7296315116.html,Mar 24
77,"$7,995","SKOKIE, IL",2007 LEXUS ES 350 LEATHER NAVIGATION ALLOY GOOD TIRES 118629,https://chicago.craigslist.org/nch/ctd/d/skokie-2007-lexus-es-350-leather/7296313078.html,Mar 24
78,"$1,000",DOWN)( CALL ROEL TODAY (847) 902-1831! EASY FINANCING,NO CREDIT NEEDED! WE FINANCE EVERYONE NO MATTER YOUR CREDIT SITUATION!,https://chicago.craigslist.org/nwc/ctd/d/chicago-no-credit-needed-we-finance/7296310928.html,Mar 24
79,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Ford Ranger SuperCab Lariat Pickup 2D 6 ft pickup Gray - FINANCE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2020-ford-ranger-supercab/7296309910.html,Mar 24
80,"$16,495",Trade Ins Welcome!,2011 BMW 7-Series 750Li xDrive LIKE NEW! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2011-bmw-series-750li/7296307651.html,Mar 24
81,"$21,395",Trade Ins Welcome!,2014 BMW X5 xDrive35i Ambient Lights* *Good Deal! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-bmw-x5-xdrive35i/7296307491.html,Mar 24
82,"$15,995",Trade Ins Welcome!,2014 BMW 5-Series 535i xDrive Sport Package* *Heads-Up Display $0 MONEY DOWN,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-bmw-series-535i/7296307345.html,Mar 24
83,"$25,195",Trade Ins Welcome!,2018 BMW 3-Series 340i xDrive Gran Turismo *1 Owner! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2018-bmw-series-340i/7296307195.html,Mar 24
84,"$12,995",Trade Ins Welcome!,2013 Audi A4 Quattro Premium *Well maintained! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2013-audi-a4-quattro/7296307037.html,Mar 24
85,"$16,295",Trade Ins Welcome!,2014 Audi A5 2dr Coupe Automatic quattro 2.0T Premium Plus $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-audi-a5-2dr-coupe/7296306861.html,Mar 24
86,"$25,795",Trade Ins Welcome!,2014 BMW X5 xDrive35i $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-bmw-x5-xdrive35i/7296306669.html,Mar 24
87,"$11,795",Trade Ins Welcome!,2009 Acura TL Tech Pckg! Push-Start! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2009-acura-tl-tech-pckg/7296306514.html,Mar 24
88,"$26,495",Trade Ins Welcome!,2017 Audi Q3 2.0 TFSI Premium Plus FWD $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-audi-q3-20-tfsi/7296306343.html,Mar 24
89,"$13,195",Trade Ins Welcome!,2011 Acura MDX AWD 4dr Tech Pkg $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2011-acura-mdx-awd-4dr/7296306154.html,Mar 24
90,"$18,997",CALL 708-540-3755 FOR AVAILABILITY,2017 Jeep Renegade Latitude suv Anvil,https://chicago.craigslist.org/nwi/ctd/d/valparaiso-2017-jeep-renegade-latitude/7296303562.html,Mar 24
91,"$3,695",Manteno,LEXUS RX,https://chicago.craigslist.org/sox/cto/d/manteno-lexus-rx/7296304031.html,Mar 24
92,$555,][][] NO MONEY DOWN [][][,$555/mo 2020 Dodge Durango Bad Credit & 0 Money Down OK,https://chicago.craigslist.org/chc/ctd/d/riverdale-555-mo-2020-dodge-durango-bad/7296301108.html,Mar 24
93,"$4,999",FORD E-SERIES CARGO E-350 SD WWW.YOURCHOICEAUTOS.COM,2008 FORD E350 V8 CARGO VAN / COMMERCIAL VAN SHELVES GOOD TIRES A76649,https://chicago.craigslist.org/nch/ctd/d/waukegan-2008-ford-e350-v8-cargo-van/7296298149.html,Mar 24
94,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Lexus GS GS 350 Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2015-lexus-gs-gs-350-sedan-4d/7296296894.html,Mar 24
95,"$18,590",TOUCHLESS DELIVERY TO YOUR HOME,2010 Chevy Chevrolet Camaro SS Coupe 2D coupe Yellow - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2010-chevy-chevrolet-camaro-ss/7296296660.html,Mar 24
96,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 GMC Terrain SLE Sport Utility 4D suv Red - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2018-gmc-terrain-sle-sport/7296296641.html,Mar 24
97,"$24,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 Jeep Wrangler Sport SUV 2D suv Yellow - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2015-jeep-wrangler-sport-suv/7296296597.html,Mar 24
