,Unnamed: 0,Price,Location,Title,Link,Date
7939,19,"$13,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Jeep Cherokee Sport SUV 4D suv Blue - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2014-jeep-cherokee-sport-suv-4d/7297254302.html,Mar 26
7940,20,"$12,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Ford Fiesta SE Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/nch/ctd/d/chicago-2018-ford-fiesta-se-sedan-4d/7297254243.html,Mar 26
7941,21,"$9,495",CRESTWOOD,2016 KIA SOUL + NEW ENGINE FROM KIA,https://chicago.craigslist.org/sox/cto/d/midlothian-2016-kia-soul-new-engine/7297252806.html,Mar 26
7942,22,"$2,400",+ First Marshall Auto Auction,2008 Volvo XC90 V8 -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2008-volvo-xc90-v8-auction/7297251436.html,Mar 26
7943,23,"$8,900",Chicago,2011 Honda Odyssey exl,https://chicago.craigslist.org/chc/cto/d/chicago-2011-honda-odyssey-exl/7297251364.html,Mar 26
7944,24,"$41,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Chevy Chevrolet Silverado 1500 Double Cab Custom Trail Boss,https://chicago.craigslist.org/nwi/ctd/d/hobart-2020-chevy-chevrolet-silverado/7297248595.html,Mar 26
7945,25,"$15,250",Call *630-216-8086*for Instant Availability-Updated Location,2013 Hyundai Santa Fe Sport 2.0T Sport SKU:DG119949 SUV,https://chicago.craigslist.org/nch/ctd/d/naperville-2013-hyundai-santa-fe-sport/7297248010.html,Mar 26
7946,26,"$28,995",Trade Ins Welcome!,2018 Audi Q5 Premium + *1 Owner* *Bang&Olufsen System $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2018-audi-q5-premium-owner/7297245754.html,Mar 26
7947,27,"$10,895",Trade Ins Welcome!,2014 Fiat 500 Hatchback Abarth $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2014-fiat-500-hatchback/7297245619.html,Mar 26
7948,28,"$6,900",Chicago,2013 GMC Terrain slt,https://chicago.craigslist.org/chc/cto/d/chicago-2013-gmc-terrain-slt/7297245530.html,Mar 26
7949,29,"$29,495",Trade Ins Welcome!,2017 Chevrolet Silverado 1500 4WD Double Cab 143.5  LT w/1LT $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-chevrolet-silverado/7297245477.html,Mar 26
7950,30,"$31,495",Trade Ins Welcome!,2017 BMW X5 xDrive35i Sport *1Owner! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2017-bmw-x5-xdrive35i/7297245338.html,Mar 26
7951,31,"$15,795",Trade Ins Welcome!,2016 Audi A4 4dr Sedan Automatic quattro 2.0T Premium $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2016-audi-a4-4dr-sedan/7297245189.html,Mar 26
7952,32,"$21,195",Trade Ins Welcome!,2016 BMW X3 1 Owner! Low Miles! $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2016-bmw-x3-owner-low/7297245048.html,Mar 26
7953,33,"$19,695",Trade Ins Welcome!,2016 Chevrolet Traverse AWD 4dr LT w/2LT $0 MONEY DOWN!,https://chicago.craigslist.org/nwc/ctd/d/hanover-park-2016-chevrolet-traverse/7297244918.html,Mar 26
7954,34,"$34,895",CALL*630-239-1201*for Instant Availability-Updated Location,2018 Audi Q5 Premium Plus AWD All Wheel Drive SKU:J2091413,https://chicago.craigslist.org/nch/ctd/d/westmont-2018-audi-q5-premium-plus-awd/7297243632.html,Mar 26
7955,35,"$35,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lexus IS IS 350 Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2018-lexus-is-is-350-sedan/7297242509.html,Mar 26
7956,36,"$21,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Ford Fusion SE Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2020-ford-fusion-se-sedan-4d/7297242498.html,Mar 26
7957,37,"$21,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Chrysler Pacifica Touring L Minivan 4D van White - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2019-chrysler-pacifica/7297242476.html,Mar 26
7958,38,"$35,169",+ Liberty Chrysler Jeep Dodge  Ram,2018 Jeep Grand Cherokee Overland Financing Options Available!!!,https://chicago.craigslist.org/nch/ctd/d/libertyville-2018-jeep-grand-cherokee/7297242188.html,Mar 26
7959,39,"$6,500","Portage, IN",2013 Toyota Camry Hybrid XLE,https://chicago.craigslist.org/nwi/cto/d/portage-2013-toyota-camry-hybrid-xle/7297241668.html,Mar 26
7960,40,"$23,000",Oak lawn,"2010 BMW X6 ,X6M",https://chicago.craigslist.org/chc/cto/d/oak-lawn-2010-bmw-x6-x6m/7297240141.html,Mar 26
7961,41,"$2,300",+ First Marshall Auto Auction,2012 Chevrolet Chevy Malibu LT w/1LT -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2012-chevrolet-chevy-malibu-lt/7297239288.html,Mar 26
7962,42,"$5,990",Dodge Dakota Bright Silver Metallic,2006 Dodge Dakota SLT - truck,https://chicago.craigslist.org/wcl/ctd/d/addison-2006-dodge-dakota-slt-truck/7297238577.html,Mar 26
7963,43,"$7,000",Kia Soul Molten,2010 Kia Soul + - wagon,https://chicago.craigslist.org/nwc/ctd/d/crystal-lake-2010-kia-soul-wagon/7297236737.html,Mar 26
7964,44,$620,][][] NO MONEY DOWN [][][,$620/mo 2020 Jeep Wrangler Bad Credit & No Money Down OK,https://chicago.craigslist.org/chc/ctd/d/chicago-620-mo-2020-jeep-wrangler-bad/7297231996.html,Mar 26
7965,45,"$17,991",Call *630-216-4974*for Instant Availability-Updated Location,2017 BMW X1 xDrive28i AWD All Wheel Drive SKU:H5F87046,https://chicago.craigslist.org/nwc/ctd/d/westmont-2017-bmw-x1-xdrive28i-awd-all/7297230379.html,Mar 26
7966,46,"$12,490",Autonation,2015 INFINITI Q70  AWD All Wheel Drive SKU:FM560695,https://chicago.craigslist.org/nwc/ctd/d/westmont-2015-infiniti-q70-awd-all/7297230126.html,Mar 26
7967,47,"$2,400",+ First Marshall Auto Auction,2006 BMW X5 3.0i -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2006-bmw-x5-30i-auction-pricing/7297229721.html,Mar 26
7968,48,"$8,399",CALL*847-232-0814* for Instant Availability-Updated Location,2009 Hyundai Sonata GLS SKU:9H477310 Sedan,https://chicago.craigslist.org/nch/ctd/d/des-plaines-2009-hyundai-sonata-gls/7297229246.html,Mar 26
7969,49,"$3,800",Chicago,********2007 Dodge Caliber R/T Sunroof-Heated Seats*******,https://chicago.craigslist.org/chc/cto/d/chicago-2007-dodge-caliber-t-sunroof/7297228060.html,Mar 26
7970,50,"$30,000",Call *630-216-8086*for Instant Availability-Updated Location,2017 INFINITI QX60  AWD All Wheel Drive SKU:HC556941,https://chicago.craigslist.org/nwc/ctd/d/naperville-2017-infiniti-qx60-awd-all/7297227985.html,Mar 26
7971,51,"$19,750",Call *630-216-8086*for Instant Availability-Updated Location,2017 Buick Enclave Leather AWD All Wheel Drive SKU:HJ196629,https://chicago.craigslist.org/nwc/ctd/d/naperville-2017-buick-enclave-leather/7297227688.html,Mar 26
7972,52,"$26,000",Call *630-216-8086*for Instant Availability-Updated Location,2016 Mercedes-Benz E-Class E 400 AWD All Wheel Drive SKU:GB176903,https://chicago.craigslist.org/nwc/ctd/d/naperville-2016-mercedes-benz-class-400/7297227309.html,Mar 26
7973,53,"$19,000",Call *630-216-8086*for Instant Availability-Updated Location,2015 Mercedes-Benz E-Class E 350 Luxury AWD All Wheel SKU:FB084831,https://chicago.craigslist.org/nwc/ctd/d/naperville-2015-mercedes-benz-class-350/7297227030.html,Mar 26
7974,54,"$15,750",Call *630-216-8086*for Instant Availability-Updated Location,2014 Toyota Avalon Hybrid Limited SKU:EU023644 Sedan,https://chicago.craigslist.org/nwc/ctd/d/naperville-2014-toyota-avalon-hybrid/7297226663.html,Mar 26
7975,55,"$21,000",Call *630-216-8086*for Instant Availability-Updated Location,2014 Mercedes-Benz E-Class E 350 AWD All Wheel Drive SKU:EF248031,https://chicago.craigslist.org/nwc/ctd/d/naperville-2014-mercedes-benz-class-350/7297226310.html,Mar 26
7976,56,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2016 VW Volkswagen eGolf SE Hatchback Sedan 4D sedan Blue - FINANCE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2016-vw-volkswagen-egolf-se/7297225821.html,Mar 26
7977,57,"$16,250",Call *630-216-8086*for Instant Availability-Updated Location,2014 Mercedes-Benz CLA CLA 250 AWD All Wheel Drive SKU:EN146722,https://chicago.craigslist.org/nwc/ctd/d/naperville-2014-mercedes-benz-cla-cla/7297225973.html,Mar 26
7978,58,"$2,700",East Chicago,2010 Pontiac G6 gas saver!,https://chicago.craigslist.org/nwi/cto/d/gary-2010-pontiac-g6-gas-saver/7297225853.html,Mar 26
7979,59,"$12,499",CALL*847-232-0814* for Instant Availability-Updated Location,2017 Hyundai Elantra Limited SKU:HH115610 Sedan,https://chicago.craigslist.org/nch/ctd/d/des-plaines-2017-hyundai-elantra/7297225748.html,Mar 26
7980,60,"$12,500",Call *630-216-8086*for Instant Availability-Updated Location,2013 Lincoln MKS  AWD All Wheel Drive SKU:DG600233,https://chicago.craigslist.org/nwc/ctd/d/naperville-2013-lincoln-mks-awd-all/7297225557.html,Mar 26
7981,61,"$23,000",Call *630-216-8086*for Instant Availability-Updated Location,2012 Lexus GX 460 Premium 4x4 4WD Four Wheel Drive SKU:C5040082,https://chicago.craigslist.org/nwc/ctd/d/naperville-2012-lexus-gx-460-premium/7297225228.html,Mar 26
7982,62,"$8,750",Call *630-216-8086*for Instant Availability-Updated Location,2011 Nissan JUKE S AWD All Wheel Drive SKU:BT024985,https://chicago.craigslist.org/nwc/ctd/d/naperville-2011-nissan-juke-awd-all/7297224932.html,Mar 26
7983,63,"$10,500",Autonation,2011 Volkswagen GTI SKU:BW016233 Hatchback,https://chicago.craigslist.org/nwc/ctd/d/naperville-2011-volkswagen-gti-skubw/7297224623.html,Mar 26
7984,64,"$4,949",MIDWAY DODGE,2004 Toyota Celica GT FOR ONLY $80/mo!,https://chicago.craigslist.org/sox/ctd/d/chicago-2004-toyota-celica-gt-for-only/7297222918.html,Mar 26
7985,65,"$4,949",MIDWAY DODGE,2004 Toyota Celica GT FOR ONLY $80/mo!,https://chicago.craigslist.org/wcl/ctd/d/chicago-2004-toyota-celica-gt-for-only/7297222906.html,Mar 26
7986,66,"$4,949",MIDWAY DODGE,2004 Toyota Celica GT FOR ONLY $80/mo!,https://chicago.craigslist.org/chc/ctd/d/chicago-2004-toyota-celica-gt-for-only/7297222897.html,Mar 26
7987,67,"$24,995","Grayslake, IL",2012 GMC Sierra 1500 SLT,https://chicago.craigslist.org/nwc/ctd/d/grayslake-2012-gmc-sierra-1500-slt/7297222312.html,Mar 26
7988,68,"$19,995","Joliet, IL",2019 Hyundai Santa Fe SE,https://chicago.craigslist.org/wcl/ctd/d/joliet-2019-hyundai-santa-fe-se/7297222071.html,Mar 26
7989,69,"$9,999","Midlothian, IL",2010 Buick LaCrosse CX,https://chicago.craigslist.org/sox/ctd/d/robbins-2010-buick-lacrosse-cx/7297221952.html,Mar 26
7990,70,"$18,895","Highland, IN",2019 Ford Escape SE,https://chicago.craigslist.org/nwi/ctd/d/highland-2019-ford-escape-se/7297221932.html,Mar 26
7991,71,"$28,995",2016 BMW X5 Napleton River Oaks Cadillac,2016 BMW X5 AWD 4dr xDrive35i -,https://chicago.craigslist.org/sox/ctd/d/calumet-city-2016-bmw-x5-awd-4dr/7297220667.html,Mar 26
7992,72,"$1,300",+ First Marshall Auto Auction,2008 Chevrolet Chevy Cobalt LT -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2008-chevrolet-chevy-cobalt-lt/7297220038.html,Mar 26
7993,73,"$19,687",Call *224-208-8912*for Instant Availability-Updated Location,2017 Subaru Outback Limited AWD All Wheel Drive SKU:H3333804,https://chicago.craigslist.org/chc/ctd/d/libertyville-2017-subaru-outback/7297220047.html,Mar 26
7994,74,"$6,500",+ First Marshall Auto Auction,2011 Jeep Grand Cherokee Limited -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2011-jeep-grand-cherokee-limited/7297219942.html,Mar 26
7995,75,"$15,996",Call *224-208-8912*for Instant Availability-Updated Location,2016 Nissan Pathfinder SL 4x4 4WD Four Wheel Drive SKU:GC625463,https://chicago.craigslist.org/chc/ctd/d/libertyville-2016-nissan-pathfinder-sl/7297219694.html,Mar 26
7996,76,"$15,850",Autonation,2016 Hyundai Sonata Hybrid Limited SKU:GA019948 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2016-hyundai-sonata-hybrid/7297219348.html,Mar 26
7997,77,"$10,690",Call *224-208-8912*for Instant Availability-Updated Location,2016 Chevrolet Equinox LS SKU:G6205093 SUV,https://chicago.craigslist.org/chc/ctd/d/libertyville-2016-chevrolet-equinox-ls/7297219064.html,Mar 26
7998,78,"$16,896",Call *224-208-8912*for Instant Availability-Updated Location,2016 Cadillac ATS Sedan Luxury Collection AWD AWD All SKU:G0197070,https://chicago.craigslist.org/chc/ctd/d/libertyville-2016-cadillac-ats-sedan/7297218772.html,Mar 26
7999,79,"$12,960",Autonation,2015 Toyota Avalon XLE Touring SKU:FU186461 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2015-toyota-avalon-xle/7297218465.html,Mar 26
8000,80,"$19,990",Call *224-208-8912*for Instant Availability-Updated Location,2015 Lexus ES 350 SKU:F2191282 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2015-lexus-es-350-skuf/7297218153.html,Mar 26
8001,81,"$17,760",Autonation,2015 Mercedes-Benz C-Class C 300 Luxury AWD All Wheel SKU:FU038568,https://chicago.craigslist.org/chc/ctd/d/libertyville-2015-mercedes-benz-class/7297217871.html,Mar 26
8002,82,"$15,439",Call *224-208-8912*for Instant Availability-Updated Location,2014 Audi A4 Premium AWD All Wheel Drive SKU:EN026631,https://chicago.craigslist.org/chc/ctd/d/libertyville-2014-audi-a4-premium-awd/7297217559.html,Mar 26
8003,83,"$11,488",Call *224-208-8912*for Instant Availability-Updated Location,2014 Subaru Legacy 2.5i Premium AWD All Wheel Drive SKU:E3003779,https://chicago.craigslist.org/chc/ctd/d/libertyville-2014-subaru-legacy-25i/7297217243.html,Mar 26
8004,84,"$8,976",Autonation,2011 Hyundai Elantra Ltd SKU:BU106380 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2011-hyundai-elantra-ltd/7297216941.html,Mar 26
8005,85,"$9,639",Autonation,2009 Toyota Venza FWD V6 SKU:9U002781 Wagon,https://chicago.craigslist.org/chc/ctd/d/libertyville-2009-toyota-venza-fwd-v6/7297216649.html,Mar 26
8006,86,"$15,987",Autonation,2009 Jeep Wrangler X 4x4 4WD Four Wheel Drive SKU:9L751459,https://chicago.craigslist.org/chc/ctd/d/libertyville-2009-jeep-wrangler-4x4-4wd/7297216380.html,Mar 26
8007,87,"$5,971",Autonation,2009 Toyota Corolla S SKU:9Z097667 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2009-toyota-corolla-sku9z/7297216081.html,Mar 26
8008,88,"$5,829",Call *224-208-8912*for Instant Availability-Updated Location,2008 Buick Lucerne CX SKU:8U210923 Sedan,https://chicago.craigslist.org/chc/ctd/d/libertyville-2008-buick-lucerne-cx/7297215833.html,Mar 26
8009,89,"$5,800",New Lenox,2014 Ford Focus  85k Miles,https://chicago.craigslist.org/sox/cto/d/new-lenox-2014-ford-focus-85k-miles/7297214314.html,Mar 26
8010,90,"$23,500",Justice,2013 VOLVO VNL 670,https://chicago.craigslist.org/sox/cto/d/justice-2013-volvo-vnl-670/7297212832.html,Mar 26
8011,91,"$7,900",Midway,2008 Chevrolet Kodiak C4500 Work Truck,https://chicago.craigslist.org/sox/ctd/d/chicago-2008-chevrolet-kodiak-c4500/7297212539.html,Mar 26
8012,92,"$3,900",+ First Marshall Auto Auction,2010 Toyota Sienna XLE -Auction Pricing ,https://chicago.craigslist.org/chc/ctd/d/dolton-2010-toyota-sienna-xle-auction/7297209440.html,Mar 26
8013,93,"$25,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 GMC Acadia SLT-2 Sport Utility 4D suv White - FINANCE ONLINE,https://chicago.craigslist.org/nwi/ctd/d/hobart-2019-gmc-acadia-slt-sport/7297205722.html,Mar 26
8014,94,"$3,600",Palos hills,2006 Chevy Malibu,https://chicago.craigslist.org/sox/cto/d/palos-hills-2006-chevy-malibu/7297206550.html,Mar 26
8015,95,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 MAZDA CX5 Touring Sport Utility 4D suv White - FINANCE ONLINE,https://chicago.craigslist.org/sox/ctd/d/riverdale-2016-mazda-cx5-touring-sport/7297205642.html,Mar 26
8016,96,"$6,900",Lemont,"2009 Chevrolet Equinox LT low miles, one owner, lots of extras",https://chicago.craigslist.org/wcl/cto/d/lemont-2009-chevrolet-equinox-lt-low/7297206262.html,Mar 26
8017,97,$842,No Credit - Bad Credit = NO PROBLEM,$842/mo - 2017 Chevrolet Tahoe Premier,https://chicago.craigslist.org/nch/ctd/d/libertyville-842-mo-chevrolet-tahoe/7297206095.html,Mar 26
8018,98,"$13,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Ford Fusion SE Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/nwc/ctd/d/park-ridge-2015-ford-fusion-se-sedan-4d/7297205456.html,Mar 26
8019,99,"$2,400",+ First Marshall Auto Auction,2008 Volvo XC90 V8 -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2008-volvo-xc90-v8-auction/7297205235.html,Mar 26
8020,100,"$16,900",Call *630-219-0259*for Instant Availability-Updated Location,2014 Mercedes-Benz C-Class C 300 Luxury AWD All Wheel SKU:EA894841,https://chicago.craigslist.org/chc/ctd/d/westmont-2014-mercedes-benz-class-300/7297204933.html,Mar 26
8021,101,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 VW Volkswagen Tiguan 2.0T SE 4MOTION Sport Utility 4D suv Black -,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-vw-volkswagen-tiguan-20t/7297201340.html,Mar 26
8022,102,"$8,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 Nissan LEAF SL Hatchback 4D hatchback Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-nissan-leaf-sl-hatchback/7297201344.html,Mar 26
8023,103,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Subaru Legacy 2.5i Sedan 4D sedan Gold - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-subaru-legacy-25i-sedan-4d/7297201335.html,Mar 26
8024,104,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Kia Soul S Wagon 4D wagon Silver - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-kia-soul-wagon-4d-wagon/7297201336.html,Mar 26
8025,105,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Chevy Chevrolet Spark LS Hatchback 4D hatchback Gray - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-chevy-chevrolet-spark-ls/7297201327.html,Mar 26
8026,106,"$31,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Ford Ranger SuperCrew XLT Pickup 4D 5 ft pickup White - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-ford-ranger-supercrew-xlt/7297201285.html,Mar 26
8027,107,"$35,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Kia Stinger GT1 Sedan 4D sedan White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-kia-stinger-gt1-sedan-4d/7297201309.html,Mar 26
8028,108,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Renegade Sport SUV 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-jeep-renegade-sport-suv-4d/7297201312.html,Mar 26
8029,109,"$12,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Ford Fiesta SE Hatchback 4D hatchback White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-ford-fiesta-se-hatchback/7297201299.html,Mar 26
8030,110,"$21,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Dodge Journey GT Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-dodge-journey-gt-sport/7297201301.html,Mar 26
8031,111,"$12,990",TOUCHLESS DELIVERY TO YOUR HOME,2013 Chevy Chevrolet Malibu LT Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2013-chevy-chevrolet-malibu-lt/7297201303.html,Mar 26
8032,112,"$20,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Kia Soul S Wagon 4D wagon White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-kia-soul-wagon-4d-wagon/7297201291.html,Mar 26
8033,113,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 VW Volkswagen Golf Alltrack TSI S Wagon 4D wagon White - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-vw-volkswagen-golf/7297201295.html,Mar 26
8034,114,"$38,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Audi Q7 3.0T Prestige Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-audi-q7-30t-prestige-sport/7297201296.html,Mar 26
8035,115,"$41,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lexus GX GX 460 Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-lexus-gx-gx-460-sport/7297201251.html,Mar 26
8036,116,"$16,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Toyota Corolla LE Sedan 4D sedan Silver - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-toyota-corolla-le-sedan-4d/7297201223.html,Mar 26
8037,117,"$43,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Chevy Chevrolet Silverado 1500 Crew Cab LT Pickup 4D 5 3/4 ft,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-chevy-chevrolet-silverado/7297201275.html,Mar 26
8038,118,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Subaru Crosstrek 2.0i Premium Sport Utility 4D hatchback Red -,https://chicago.craigslist.org/chc/ctd/d/chicago-2017-subaru-crosstrek-20i/7297201265.html,Mar 26
8039,119,"$39,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Lexus GX GX 460 Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2018-lexus-gx-gx-460-sport/7297201267.html,Mar 26
8040,0,"$9,590",TOUCHLESS DELIVERY TO YOUR HOME,2014 Nissan LEAF SV Hatchback 4D hatchback Blue - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2014-nissan-leaf-sv-hatchback/7297201254.html,Mar 26
8041,1,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Chevy Chevrolet Blazer 2LT Sport Utility 4D suv Gray - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-chevy-chevrolet-blazer-2lt/7297201255.html,Mar 26
8042,2,"$43,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Audi Q7 2.0T Premium Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2019-audi-q7-20t-premium-sport/7297201262.html,Mar 26
8043,3,"$16,590",TOUCHLESS DELIVERY TO YOUR HOME,2015 Chevy Chevrolet Impala LTZ Sedan 4D sedan Gray - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2015-chevy-chevrolet-impala-ltz/7297201229.html,Mar 26
8044,4,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Renegade Sport SUV 4D suv White - FINANCE ONLINE,https://chicago.craigslist.org/chc/ctd/d/chicago-2020-jeep-renegade-sport-suv-4d/7297201213.html,Mar 26
8045,5,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2012 Toyota Sequoia Limited Sport Utility 4D suv White - FINANCE,https://chicago.craigslist.org/chc/ctd/d/chicago-2012-toyota-sequoia-limited/7297201192.html,Mar 26
8046,6,"$15,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 VW Volkswagen Jetta SportWagen 2.0L TDI Sport Wagon 4D wagon Gray,https://chicago.craigslist.org/chc/ctd/d/chicago-2014-vw-volkswagen-jetta/7297201171.html,Mar 26
8047,7,"$5,800",Chicago,2013 Nissan Sentra,https://chicago.craigslist.org/chc/cto/d/chicago-2013-nissan-sentra/7297198316.html,Mar 26
8048,8,"$27,306",CALL*630-239-1201*for Instant Availability-Updated Location,2018 Audi A4 Premium Plus AWD All Wheel Drive SKU:JA140314,https://chicago.craigslist.org/nch/ctd/d/westmont-2018-audi-a4-premium-plus-awd/7297197279.html,Mar 26
8049,9,"$12,900",_Lincoln_ _MKZ_ _Sedan_,*2015* *Lincoln* *MKZ* *4dr Sdn Hybrid FWD*,https://chicago.craigslist.org/chc/ctd/d/waukegan-2015-lincoln-mkz-4dr-sdn/7297194832.html,Mar 26
8050,10,"$3,500",Schaumburg,Clean,https://chicago.craigslist.org/nch/cto/d/hanover-park-clean/7297191674.html,Mar 26
8051,11,"$33,995",CALL*630-239-1201*for Instant Availability-Updated Location,2018 Audi Q5 Premium Plus AWD All Wheel Drive SKU:J2102624,https://chicago.craigslist.org/nch/ctd/d/westmont-2018-audi-q5-premium-plus-awd/7297189445.html,Mar 26
8052,12,"$3,750",Evergreen Park,2008 Chevy Impala LT,https://chicago.craigslist.org/sox/ctd/d/evergreen-park-2008-chevy-impala-lt/7297187849.html,Mar 26
8053,13,"$5,000",Morton Grove,"2004 LS Lexus, 157k",https://chicago.craigslist.org/nch/cto/d/morton-grove-2004-ls-lexus-157k/7297187475.html,Mar 26
8054,14,"$12,000",,2007 Mercedes Benz ml63 amg,https://chicago.craigslist.org/nwc/cto/d/mc-farland-2007-mercedes-benz-ml63-amg/7297185172.html,Mar 26
8055,15,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Chevy Chevrolet Malibu Premier Sedan 4D sedan Red - FINANCE,https://chicago.craigslist.org/nch/ctd/d/chicago-2016-chevy-chevrolet-malibu/7297184169.html,Mar 26
8056,16,"$29,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Toyota RAV4 Adventure Sport Utility 4D suv Black - FINANCE ONLINE,https://chicago.craigslist.org/wcl/ctd/d/oak-park-2020-toyota-rav4-adventure/7297181060.html,Mar 26
8057,17,"$15,920",Autonation,2015 Toyota RAV4 LE AWD All Wheel Drive SKU:FD129111,https://chicago.craigslist.org/wcl/ctd/d/libertyville-2015-toyota-rav4-le-awd/7297180440.html,Mar 26
8058,18,"$11,499",Wheeling,2015 volkswagen tiguan 4motion,https://chicago.craigslist.org/nch/cto/d/wheeling-2015-volkswagen-tiguan-4motion/7297179764.html,Mar 26
